(4, 1, 0, 0, 978391.7519500001) 0.001097778845095679
(5, 2, 0, 0, 955064.29101) 0.0001439553121241243
(5, 1, 1, 0, 971756.472165) 0.00014997314645960526
(5, 1, 0, 1, 977034.0472380001) 0.00018557276695111818
(5, 0, 0, 0, 1001719.2128900001) 0.00014831047184020547
(5, 1, 0, 0, 978391.7519500001) 0.00046996714772062583
(4, 2, 0, 0, 955329.3515600001) 0.0028004447893662746
(5, 3, 0, 0, 932001.8906200001) 0.0004434252732733188
(5, 2, 1, 0, 948694.0717750001) 0.00038649632025973513
(5, 2, 0, 1, 953971.6468480001) 0.0004772915321698441
(5, 1, 0, 0, 978656.8125000001) 0.00042050900228122345
(5, 2, 0, 0, 955329.3515600001) 0.001072722661382153
(2, 1, 1, 0, 971653.440917) 0.01988345918481078
(3, 2, 1, 0, 948514.6206070001) 0.0024812690377479787
(4, 3, 1, 0, 925452.2202170001) 0.0003706304884812353
(5, 4, 1, 0, 902124.7592770001) 5.171105795445097e-05
(5, 3, 2, 0, 918816.9404320001) 6.1003360412682146e-05
(5, 3, 1, 1, 924094.5155050001) 6.219111448969291e-05
(5, 2, 1, 0, 948779.6811570001) 4.699213879333857e-05
(5, 3, 0, 0, 932087.5000020001) 5.393342853574846e-05
(5, 3, 1, 0, 925452.2202170001) 9.479938829532229e-05
(4, 2, 2, 0, 941930.100587) 0.0003938002943595314
(5, 3, 2, 0, 918602.639647) 5.4601930484587724e-05
(5, 2, 3, 0, 935294.820802) 6.057610872887141e-05
(5, 2, 2, 1, 940572.395875) 7.139625665844214e-05
(5, 1, 2, 0, 965257.561527) 5.427587520816282e-05
(5, 2, 1, 0, 948565.380372) 4.6015388843667625e-05
(5, 2, 2, 0, 941930.100587) 0.00010693473443579966
(4, 2, 1, 1, 947163.8872090001) 0.0004471499453206189
(5, 3, 1, 1, 923836.426269) 6.206586336938198e-05
(5, 2, 2, 1, 940528.607424) 8.225584965408368e-05
(5, 2, 1, 2, 945806.1824970001) 7.875858066770941e-05
(5, 1, 1, 1, 970491.3481490001) 5.6500392055716814e-05
(5, 2, 0, 1, 953799.1669940001) 5.7746389677541854e-05
(5, 2, 1, 0, 948521.591921) 5.8420909779818125e-05
(5, 2, 1, 1, 947163.8872090001) 5.140196011636707e-05
(4, 1, 1, 0, 971577.020997) 0.0003297416156625586
(5, 2, 1, 0, 948249.560057) 4.114865797725562e-05
(5, 1, 2, 0, 964941.741212) 5.6088084722660645e-05
(5, 1, 1, 1, 970219.3162850001) 4.9949385264461554e-05
(5, 0, 1, 0, 994904.4819370001) 5.057550623083897e-05
(5, 1, 0, 0, 978212.3007820001) 4.789661116846604e-05
(5, 1, 1, 0, 971577.020997) 8.408337029887578e-05
(4, 2, 0, 0, 955099.1406270001) 0.00032959078936910116
(5, 3, 0, 0, 931771.6796870001) 5.2187740461555474e-05
(5, 2, 1, 0, 948463.8608420001) 4.548764102272686e-05
(5, 2, 0, 1, 953741.4359150002) 5.617353837661097e-05
(5, 1, 0, 0, 978426.6015670002) 4.94906718121892e-05
(5, 2, 0, 0, 955099.1406270001) 0.00012625119769601865
(4, 2, 1, 0, 948514.6206070001) 0.0006103559045549332
(5, 3, 1, 0, 925187.159667) 9.116968116360213e-05
(5, 2, 2, 0, 941879.340822) 9.686911464303042e-05
(5, 2, 1, 1, 947156.9158950001) 0.00010999234875213707
(5, 1, 1, 0, 971842.0815470001) 8.111161628800686e-05
(5, 2, 0, 0, 955149.9003920001) 8.107451522505343e-05
(5, 2, 1, 0, 948514.6206070001) 0.0001501386284831032
(3, 1, 2, 0, 965073.950683) 0.0033821182718971653
(4, 2, 2, 0, 942011.5502930001) 0.0005139604019759629
(5, 3, 2, 0, 918684.089353) 7.12625931023331e-05
(5, 2, 3, 0, 935376.270508) 7.905966968121652e-05
(5, 2, 2, 1, 940653.8455810001) 9.318136450718423e-05
(5, 1, 2, 0, 965339.0112330001) 7.083704872530241e-05
(5, 2, 1, 0, 948646.8300780001) 6.00560438524701e-05
(5, 2, 2, 0, 942011.5502930001) 0.0001395636821074565
(4, 1, 3, 0, 958489.430663) 0.000526847942456489
(5, 2, 3, 0, 935161.969723) 7.214562893714928e-05
(5, 1, 4, 0, 951854.150878) 8.272725739079409e-05
(5, 1, 3, 1, 957131.725951) 7.2153635519502e-05
(5, 0, 3, 0, 981816.891603) 9.167429918629767e-05
(5, 1, 2, 0, 965124.710448) 7.409221870488925e-05
(5, 1, 3, 0, 958489.430663) 0.0001340549027178568
(4, 1, 2, 1, 963723.217285) 0.0005877800635890326
(5, 2, 2, 1, 940395.756345) 9.063754803983262e-05
(5, 1, 3, 1, 957087.9375) 8.952687323316469e-05
(5, 1, 2, 2, 962365.512573) 9.456048151083223e-05
(5, 0, 2, 1, 987050.678225) 8.572139143609647e-05
(5, 1, 1, 1, 970358.49707) 7.326202736969935e-05
(5, 1, 2, 0, 965080.921997) 8.083395181162731e-05
(5, 1, 2, 1, 963723.217285) 7.323779018777996e-05
(4, 0, 2, 0, 988136.351073) 0.0004994834596842886
(5, 1, 2, 0, 964808.890133) 6.304773281649604e-05
(5, 0, 3, 0, 981501.071288) 8.848741386967811e-05
(5, 0, 2, 1, 986778.646361) 7.275983833098036e-05
(5, 0, 2, 0, 988136.351073) 0.00020648803730941777
(5, 0, 1, 0, 994771.630858) 6.870043735771637e-05
(4, 1, 1, 0, 971658.4707030001) 0.00038672428759200736
(5, 2, 1, 0, 948331.0097630001) 4.825956047327106e-05
(5, 1, 2, 0, 965023.1909180001) 6.578067061140444e-05
(5, 1, 1, 1, 970300.7659910001) 5.858114206556598e-05
(5, 0, 1, 0, 994985.9316430001) 5.9315463040436543e-05
(5, 1, 0, 0, 978293.7504880001) 5.617362793282277e-05
(5, 1, 1, 0, 971658.4707030001) 9.861382346850652e-05
(4, 1, 2, 0, 965073.950683) 0.000867322116599385
(5, 2, 2, 0, 941746.489743) 0.0001318017845189113
(5, 1, 3, 0, 958438.670898) 0.0001351067100090126
(5, 1, 2, 1, 963716.245971) 0.00015073235406430556
(5, 0, 2, 0, 988401.411623) 0.00012808926732676154
(5, 1, 1, 0, 971709.230468) 9.917291492782176e-05
(5, 1, 2, 0, 965073.950683) 0.00022241908575257227
(3, 1, 1, 1, 970296.28015) 0.003011953954361248
(4, 2, 1, 1, 947233.87976) 0.00040794990810519505
(5, 3, 1, 1, 923906.41882) 5.662477100350308e-05
(5, 2, 2, 1, 940598.599975) 7.504477336665535e-05
(5, 2, 1, 2, 945876.1750480001) 7.18540974501291e-05
(5, 1, 1, 1, 970561.3407000001) 5.154720466422099e-05
(5, 2, 0, 1, 953869.1595450001) 5.268397012878646e-05
(5, 2, 1, 0, 948591.584472) 5.32993574649996e-05
(5, 2, 1, 1, 947233.87976) 4.6895734026900505e-05
(4, 1, 2, 1, 963711.76013) 0.0004872771211903429
(5, 2, 2, 1, 940384.2991899999) 7.513967590347026e-05
(5, 1, 3, 1, 957076.4803449999) 7.421891241403318e-05
(5, 1, 2, 2, 962354.055418) 7.839183746318329e-05
(5, 0, 2, 1, 987039.22107) 7.106411978038207e-05
(5, 1, 1, 1, 970347.039915) 6.073514908160509e-05
(5, 1, 2, 0, 965069.4648419999) 6.701237039701394e-05
(5, 1, 2, 1, 963711.76013) 6.071505615065515e-05
(4, 1, 1, 2, 968945.546752) 0.000499154669655713
(5, 2, 1, 2, 945618.085812) 6.736816172109564e-05
(5, 1, 2, 2, 962310.266967) 8.512122614310323e-05
(5, 1, 1, 3, 967587.84204) 9.216497412172662e-05
(5, 0, 1, 2, 992273.007692) 6.672022811006962e-05
(5, 1, 0, 2, 975580.826537) 7.142909205751574e-05
(5, 1, 1, 1, 970303.251464) 6.314856437783887e-05
(5, 1, 1, 2, 968945.546752) 5.320242312436325e-05
(4, 0, 1, 1, 993358.68054) 0.000410674562649707
(5, 1, 1, 1, 970031.2196) 4.543036593721787e-05
(5, 0, 2, 1, 986723.400755) 5.758242226474001e-05
(5, 0, 1, 2, 992000.975828) 7.247673090963048e-05
(5, 0, 1, 1, 993358.68054) 0.00010467068765471114
(5, 0, 0, 1, 999993.960325) 6.479122283821813e-05
(5, 0, 1, 0, 994716.385252) 6.57231330451894e-05
(4, 1, 0, 1, 976880.8001700001) 0.00045748455114879606
(5, 2, 0, 1, 953553.33923) 5.910573847940198e-05
(5, 1, 1, 1, 970245.520385) 6.270076554361897e-05
(5, 1, 0, 2, 975523.0954580001) 7.584050788279972e-05
(5, 0, 0, 1, 1000208.2611100001) 7.338159023405753e-05
(5, 1, 0, 1, 976880.8001700001) 0.00012137930512157451
(5, 1, 0, 0, 978238.504882) 6.507664388734336e-05
(4, 1, 1, 0, 971647.013548) 0.00037421312943154407
(5, 2, 1, 0, 948319.552608) 4.669828539123503e-05
(5, 1, 2, 0, 965011.733763) 6.365255918854788e-05
(5, 1, 1, 1, 970289.308836) 5.668594707234101e-05
(5, 0, 1, 0, 994974.474488) 5.739651157224499e-05
(5, 1, 0, 0, 978282.293333) 5.435631992796321e-05
(5, 1, 1, 0, 971647.013548) 9.542350627921191e-05
(4, 1, 1, 1, 970296.28015) 0.00037520001217995004
(5, 2, 1, 1, 946968.81921) 5.0818443046995074e-05
(5, 1, 2, 1, 963661.000365) 6.070025789766765e-05
(5, 1, 1, 2, 968938.575438) 6.217984769100493e-05
(5, 0, 1, 1, 993623.74109) 5.115785408507114e-05
(5, 1, 0, 1, 976931.559935) 5.698898846531971e-05
(5, 1, 1, 0, 971653.984862) 4.661584235619184e-05
(5, 1, 1, 1, 970296.28015) 4.6738778637699705e-05
(3, 0, 1, 0, 994792.261227) 0.0030497091241316896
(4, 1, 1, 0, 971729.8608370001) 0.0003600925183140431
(5, 2, 1, 0, 948402.399897) 4.493616568991564e-05
(5, 1, 2, 0, 965094.581052) 6.125068452343241e-05
(5, 1, 1, 1, 970372.1561250001) 5.454695153348407e-05
(5, 0, 1, 0, 995057.3217770001) 5.523070349211701e-05
(5, 1, 0, 0, 978365.1406220001) 5.230523086904326e-05
(5, 1, 1, 0, 971729.8608370001) 9.18227822060507e-05
(4, 0, 2, 0, 988207.741207) 0.0005473543610128788
(5, 1, 2, 0, 964880.280267) 6.90902788470643e-05
(5, 0, 3, 0, 981572.461422) 9.696811963890406e-05
(5, 0, 2, 1, 986850.036495) 7.973320045918398e-05
(5, 0, 2, 0, 988207.741207) 0.0002262780188752164
(5, 0, 1, 0, 994843.020992) 7.528474319251012e-05
(4, 0, 1, 1, 993441.527829) 0.00042778914390639925
(5, 1, 1, 1, 970114.066889) 4.732364533669453e-05
(5, 0, 2, 1, 986806.248044) 5.998213029254805e-05
(5, 0, 1, 2, 992083.823117) 7.549714905379082e-05
(5, 0, 1, 1, 993441.527829) 0.00010903276690671588
(5, 0, 0, 1, 1000076.807614) 6.749135269488757e-05
(5, 0, 1, 0, 994799.232541) 6.846209962176241e-05
(4, 0, 1, 0, 994792.261227) 0.0013000194121347444
(5, 1, 1, 0, 971464.800287) 0.00015349898790955246
(5, 0, 2, 0, 988156.981442) 0.00023332431575288324
(5, 0, 1, 1, 993434.5565150001) 0.0001823564703198259
(5, 0, 1, 0, 994792.261227) 0.0005541677593296233
(5, 0, 0, 0, 1001427.5410120001) 0.00017667187882285958
(4, 0, 0, 0, 1001376.7812470001) 0.00041445368876362416
(5, 1, 0, 0, 978049.3203070001) 6.032110737931759e-05
(5, 0, 1, 0, 994741.5014620001) 5.9871661983365155e-05
(5, 0, 0, 1, 1000019.0765350001) 7.271872869861214e-05
(5, 0, 0, 0, 1001376.7812470001) 0.0002215421907023293
(3, 1, 0, 0, 978232.9311510001) 0.0028881714288485055
(4, 2, 0, 0, 955170.5307610001) 0.00037873531755991125
(5, 3, 0, 0, 931843.0698210001) 5.9969334987412803e-05
(5, 2, 1, 0, 948535.2509760001) 5.227019905735507e-05
(5, 2, 0, 1, 953812.8260490001) 6.454944610634839e-05
(5, 1, 0, 0, 978497.9917010001) 5.687011260515536e-05
(5, 2, 0, 0, 955170.5307610001) 0.00014507622480363963
(4, 1, 1, 0, 971648.411131) 0.00039456777531670544
(5, 2, 1, 0, 948320.950191) 4.9238354105624365e-05
(5, 1, 2, 0, 965013.131346) 6.711482494051471e-05
(5, 1, 1, 1, 970290.706419) 5.976927656715387e-05
(5, 0, 1, 0, 994975.872071) 6.0518490936975784e-05
(5, 1, 0, 0, 978283.690916) 5.731293357066179e-05
(5, 1, 1, 0, 971648.411131) 0.0001006138951957749
(4, 1, 0, 1, 976882.1977530001) 0.0004882276297042949
(5, 2, 0, 1, 953554.736813) 6.307765918489924e-05
(5, 1, 1, 1, 970246.917968) 6.691427298503295e-05
(5, 1, 0, 2, 975524.4930410001) 8.093700936175676e-05
(5, 0, 0, 1, 1000209.6586930001) 7.8312851819674e-05
(5, 1, 0, 1, 976882.1977530001) 0.00012953602539331706
(5, 1, 0, 0, 978239.902465) 6.944981095961484e-05
(4, 0, 0, 0, 1001295.331541) 0.00039019340669712844
(5, 1, 0, 0, 977967.870601) 5.679017709866023e-05
(5, 0, 1, 0, 994660.051756) 5.6367040244228615e-05
(5, 0, 0, 1, 999937.6268290001) 6.846209661262901e-05
(5, 0, 0, 0, 1001295.331541) 0.00020857409274161061
(4, 1, 0, 0, 978232.9311510001) 0.0012364472995704653
(5, 2, 0, 0, 954905.4702110001) 0.00016213935778584221
(5, 1, 1, 0, 971597.6513660001) 0.00016891734867773207
(5, 1, 0, 1, 976875.2264390001) 0.00020901381694099882
(5, 0, 0, 0, 1001560.3920910001) 0.00016704464949755972
(5, 1, 0, 0, 978232.9311510001) 0.0005293321266683327
(3, 1, 1, 0, 971653.440917) 0.005070237367824191
(4, 2, 1, 0, 948591.0405270001) 0.000632718023452653
(5, 3, 1, 0, 925263.5795870001) 9.450994089539636e-05
(5, 2, 2, 0, 941955.7607420001) 0.00010041818927800732
(5, 2, 1, 1, 947233.3358150001) 0.00011402223027254002
(5, 1, 1, 0, 971918.5014670001) 8.408337029887577e-05
(5, 2, 0, 0, 955226.3203120001) 8.404490993330101e-05
(5, 2, 1, 0, 948591.0405270001) 0.00015563938277453243
(4, 1, 2, 0, 965068.920897) 0.0008624325518606774
(5, 2, 2, 0, 941741.459957) 0.0001310587464414215
(5, 1, 3, 0, 958433.641112) 0.0001343450402757271
(5, 1, 2, 1, 963711.216185) 0.00014988259410856394
(5, 0, 2, 0, 988396.381837) 0.0001273671587203496
(5, 1, 1, 0, 971704.200682) 9.861382346850652e-05
(5, 1, 2, 0, 965068.920897) 0.00022116518884610878
(4, 1, 1, 1, 970302.707519) 0.0007680414835077686
(5, 2, 1, 1, 946975.246579) 0.0001040263089561138
(5, 1, 2, 1, 963667.427734) 0.0001242545698603794
(5, 1, 1, 2, 968945.0028070001) 0.00012728331800261746
(5, 0, 1, 1, 993630.1684590001) 0.00010472108973633889
(5, 1, 0, 1, 976937.9873040001) 0.00011665753151286876
(5, 1, 1, 0, 971660.412231) 9.542350627921192e-05
(5, 1, 1, 1, 970302.707519) 9.567515916023834e-05
(4, 0, 1, 0, 994715.841307) 0.0007776689668756965
(5, 1, 1, 0, 971388.380367) 9.18227822060507e-05
(5, 0, 2, 0, 988080.561522) 0.00013957413088206766
(5, 0, 1, 1, 993358.136595) 0.00010908526946059094
(5, 0, 1, 0, 994715.841307) 0.000331502025932071
(5, 0, 0, 0, 1001351.121092) 0.00010568475839491619
(4, 1, 0, 0, 978237.9609370001) 0.0007364772179287794
(5, 2, 0, 0, 954910.4999970001) 9.657665408008822e-05
(5, 1, 1, 0, 971602.6811520001) 0.0001006138951957749
(5, 1, 0, 1, 976880.2562250001) 0.00012449694739343745
(5, 0, 0, 0, 1001565.4218770001) 9.949844103714641e-05
(5, 1, 0, 0, 978237.9609370001) 0.00031529128022233247
(4, 1, 1, 0, 971653.440917) 0.001292899124198616
(5, 2, 1, 0, 948325.979977) 0.00016134167279384457
(5, 1, 2, 0, 965018.161132) 0.00021991836083594396
(5, 1, 1, 1, 970295.7362050001) 0.00019584885072186065
(5, 0, 1, 0, 994980.9018570001) 0.00019830383732537195
(5, 1, 0, 0, 978288.7207020001) 0.000187800033997416
(5, 1, 1, 0, 971653.440917) 0.0003296863685241787
(2, 1, 0, 1, 976860.0338120001) 0.024603261481073238
(3, 2, 0, 1, 953721.2135020001) 0.0031786733239166473
(4, 3, 0, 1, 930658.8131120001) 0.0005008026323532358
(5, 4, 0, 1, 907331.3521720001) 6.323076301709467e-05
(5, 3, 1, 1, 924023.5333270001) 6.514396704843076e-05
(5, 3, 0, 2, 929301.1084000001) 9.732942432966634e-05
(5, 2, 0, 1, 953986.2740520001) 6.0014597073402735e-05
(5, 3, 0, 1, 930658.8131120001) 0.00014852790667134827
(5, 3, 0, 0, 932016.5178240001) 6.655597421329305e-05
