005 111 0.0160921900
005 112 0.0108672894
005 113 0.0306335624
005 120 0.0139609932
005 121 0.0093824271
005 122 0.0175029563
005 130 0.0251747916
005 131 0.0471865595
005 140 0.0170206518
005 200 0.0151222926
005 201 0.0167477240
005 202 0.0165995226
005 203 0.0274782359
005 210 0.0207642459
005 211 0.0131835991
005 212 0.0173237789
005 220 0.0285763302
005 221 0.0278886586
005 230 0.0587523374
005 300 0.0096921053
005 301 0.0129604252
005 302 0.0281900346
005 310 0.0077867500
005 311 0.0004031483
005 320 0.0372799354
005 400 0.0051062999
005 401 0.0230651350
005 410 0.0238131179
005 500 0.0259339530
010 000 0.1163164643
010 001 0.0000057513
010 002 0.0000036914
010 003 0.0000070498
010 004 0.0000067947
010 005 0.0000172436
010 010 0.3838225985
010 011 0.1566233151
010 012 0.0000036144
010 013 0.0000002842
010 014 0.0000250683
010 020 0.1940543677
010 021 0.0000059161
010 022 0.0000150441
010 023 0.0000244169
010 030 0.0000019149
010 031 0.0000047039
010 032 0.0000329679
010 040 0.0000067356
010 041 0.0000306138
010 050 0.0000286824
010 100 0.0000032730
010 101 0.0000047528
010 102 0.0000055602
010 103 0.0000112185
010 104 0.0000016124
010 110 0.1485598033
010 111 0.0000087274
010 112 0.0000114529
010 113 0.0000090040
010 120 0.0000043338
010 121 0.0000191307
010 122 0.0000266459
010 130 0.0000220450
010 131 0.0000152784
010 140 0.0000113308
010 200 0.0000093366
010 201 0.0000102771
010 202 0.0000219398
010 203 0.0000107632
010 210 0.0000077966
010 211 0.0000197171
010 212 0.0000038519
010 220 0.0000154340
010 221 0.0000133329
010 230 0.0000063653
010 300 0.0000055390
010 301 0.0000146213
010 302 0.0000161460
010 310 0.0000033511
010 311 0.0000199495
010 320 0.0000048562
010 400 0.0000078667
010 401 0.0000057617
010 410 0.0000332703
010 500 0.0000184155
011 000 0.0000012218
011 001 0.1170055020
011 002 0.0000018610
011 003 0.0000148193
011 004 0.0000145114
011 005 0.0000561302
011 010 0.1202660380
011 011 0.2375175866
011 012 0.2172268963
011 013 0.0000210760
011 014 0.0000016877
011 020 0.0000062446
011 021 0.1812602707
011 022 0.0000124824
011 023 0.0000233812
011 030 0.0000213040
011 031 0.0000127364
011 032 0.0000144540
011 040 0.0000323213
011 041 0.0000105081
011 050 0.0000715834
011 100 0.0000121709
011 101 0.0000102492
011 102 0.0000003052
011 103 0.0000250626
011 104 0.0000060609
011 110 0.0000142679
011 111 0.1258270293
011 112 0.0000084184
011 113 0.0000122249
011 120 0.0000088694
011 121 0.0000213934
011 122 0.0000204289
011 130 0.0000383213
011 131 0.0000336422
011 140 0.0000434042
011 200 0.0000065309
011 201 0.0000087082
011 202 0.0000237937
011 203 0.0000077688
011 210 0.0000116536
011 211 0.0000072099
011 212 0.0000302642
011 220 0.0000219772
011 221 0.0000293510
011 230 0.0000169527
011 300 0.0000070776
011 301 0.0000004854
011 302 0.0000090559
011 310 0.0000131266
011 311 0.0000022411
011 320 0.0000260988
011 400 0.0000331489
011 401 0.0000224853
011 410 0.0000054593
011 500 0.0000421459
012 000 0.0000185263
012 001 0.0000069592
012 002 0.1031620478
012 003 0.0000046636
012 004 0.0000088759
012 005 0.0001568443
012 010 0.0000074846
012 011 0.0791924094
012 012 0.2080165570
012 013 0.2220686932
012 014 0.0000837666
012 020 0.0000033397
012 021 0.0000488058
012 022 0.1943536208
012 023 0.0001137433
012 030 0.0000359237
012 031 0.0000170379
012 032 0.0000762471
012 040 0.0000589337
012 041 0.0001358106
012 050 0.0001463346
012 100 0.0000032167
012 101 0.0000051689
012 102 0.0000412457
012 103 0.0000594701
012 104 0.0000652390
012 110 0.0000113054
012 111 0.0000120118
012 112 0.1906125214
012 113 0.0000575537
012 120 0.0000286068
012 121 0.0000639522
012 122 0.0000265654
012 130 0.0000408720
012 131 0.0000661050
012 140 0.0001369741
012 200 0.0000283978
012 201 0.0000415013
012 202 0.0000113172
012 203 0.0001121753
012 210 0.0000506031
012 211 0.0000524966
012 212 0.0000009577
012 220 0.0000217805
012 221 0.0000727238
012 230 0.0000204582
012 300 0.0000483061
012 301 0.0000540972
012 302 0.0000584015
012 310 0.0000361086
012 311 0.0000511622
012 320 0.0001286639
012 400 0.0000278542
012 401 0.0001137134
012 410 0.0000324124
012 500 0.0000894356
013 000 0.0001039237
013 001 0.0000277595
013 002 0.0001189844
013 003 0.0760606664
013 004 0.0002252199
013 005 0.0001386646
013 010 0.0000241862
013 011 0.0000686028
013 012 0.0679969171
013 013 0.2300495130
013 014 0.2507942132
013 020 0.0000711709
013 021 0.0000829475
013 022 0.0002773626
013 023 0.2402016834
013 030 0.0001063131
013 031 0.0000800852
013 032 0.0003064714
013 040 0.0003052175
013 041 0.0000359224
013 050 0.0002857251
013 100 0.0000308377
013 101 0.0000936136
013 102 0.0001187740
013 103 0.0002462075
013 104 0.0000910326
013 110 0.0000835106
013 111 0.0001443520
013 112 0.0000561103
013 113 0.1261546078
013 120 0.0000612689
013 121 0.0000239146
013 122 0.0002211674
013 130 0.0003378505
013 131 0.0003082799
013 140 0.0006102066
013 200 0.0000723689
013 201 0.0001100144
013 202 0.0001902908
013 203 0.0001872308
013 210 0.0000843988
013 211 0.0001501818
013 212 0.0001036072
013 220 0.0000110084
013 221 0.0002884404
013 230 0.0004463852
013 300 0.0001665873
013 301 0.0001599506
013 302 0.0003279726
013 310 0.0000121684
013 311 0.0001040599
013 320 0.0004614389
013 400 0.0003932805
013 401 0.0001747791
013 410 0.0002486309
013 500 0.0003639208
014 000 0.0140203105
014 001 0.0108380241
014 002 0.0104639920
014 003 0.0184802785
014 004 0.0255379019
014 005 0.0016698659
014 010 0.0116897684
014 011 0.0054704315
014 012 0.0215045800
014 013 0.0301069754
014 014 0.0375130640
014 020 0.0171973936
014 021 0.0132381607
014 022 0.0143903068
014 023 0.0437877154
014 030 0.0186714326
014 031 0.0029980706
014 032 0.0004608344
014 040 0.0305944932
014 041 0.0331664159
014 050 0.0345455807
014 100 0.0016153082
014 101 0.0012241787
014 102 0.0042902934
014 103 0.0073492220
014 104 0.0361158680
014 110 0.0031000487
014 111 0.0058741417
014 112 0.0024557721
014 113 0.0101590378
014 120 0.0112749489
014 121 0.0156440078
014 122 0.0417043673
014 130 0.0287644175
014 131 0.0473039446
014 140 0.0092567680
014 200 0.0024717691
014 201 0.0182880948
014 202 0.0042597628
014 203 0.0258833141
014 210 0.0145046585
014 211 0.0133552322
014 212 0.0163358300
014 220 0.0032283997
014 221 0.0057590045
014 230 0.0190623711
014 300 0.0076230348
014 301 0.0020323489
014 302 0.0297915774
014 310 0.0376783439
014 311 0.0152122812
014 320 0.0570905822
014 400 0.0189748288
014 401 0.0324184737
014 410 0.0309718541
014 500 0.0225803173
020 000 0.0000055535
020 001 0.0000139443
020 002 0.0000090893
020 003 0.0000251299
020 004 0.0000287390
020 005 0.0000382855
020 010 0.0986432553
020 011 0.0000139418
020 012 0.0000240276
020 013 0.0000180158
020 014 0.0000021985
020 020 0.3560220739
020 021 0.1797163410
020 022 0.0000150441
020 023 0.0000752391
020 030 0.2174919551
020 031 0.0000245746
020 032 0.0000163204
020 040 0.0000015378
020 041 0.0000413146
020 050 0.0000976722
020 100 0.0000109462
020 101 0.0000102776
020 102 0.0000174642
020 103 0.0000104771
020 104 0.0000476837
020 110 0.0000211067
020 111 0.0000231605
020 112 0.0000143315
020 113 0.0000013764
020 120 0.1466421870
020 121 0.0000377326
020 122 0.0000203563
020 130 0.0000483487
020 131 0.0000558120
020 140 0.0000746127
020 200 0.0000141933
020 201 0.0000139923
020 202 0.0000436953
020 203 0.0000413605
020 210 0.0000040082
020 211 0.0000287573
020 212 0.0000230793
020 220 0.0000007122
020 221 0.0000017175
020 230 0.0000282376
020 300 0.0000043395
020 301 0.0000366259
020 302 0.0000483366
020 310 0.0000348225
020 311 0.0000539306
020 320 0.0000170582
020 400 0.0000573597
020 401 0.0000388033
020 410 0.0000696892
020 500 0.0000791542
021 000 0.0000180307
021 001 0.0000282536
021 002 0.0000030110
021 003 0.0000451333
021 004 0.0000390135
021 005 0.0000601060
021 010 0.0000235248
021 011 0.0756658347
021 012 0.0000354754
021 013 0.0000011133
021 014 0.0000706029
021 020 0.1000167391
021 021 0.2292491188
021 022 0.2380433360
021 023 0.0000433965
021 030 0.0000165460
021 031 0.1835960565
021 032 0.0000842991
021 040 0.0000556667
021 041 0.0001274542
021 050 0.0001508445
021 100 0.0000019284
021 101 0.0000037039
021 102 0.0000465710
021 103 0.0000750501
021 104 0.0000151470
021 110 0.0000304600
021 111 0.0000238010
021 112 0.0000029001
021 113 0.0000684679
021 120 0.0000349105
021 121 0.1708458542
021 122 0.0000897014
021 130 0.0000948530
021 131 0.0000331291
021 140 0.0001513847
021 200 0.0000061904
021 201 0.0000502278
021 202 0.0000396802
021 203 0.0001339092
021 210 0.0000203188
021 211 0.0000243150
021 212 0.0000227375
021 220 0.0000585864
021 221 0.0000445406
021 230 0.0000565961
021 300 0.0000059318
021 301 0.0000256358
021 302 0.0000698474
021 310 0.0000186533
021 311 0.0001025429
021 320 0.0000322351
021 400 0.0000274083
021 401 0.0001005181
021 410 0.0000796423
021 500 0.0001890644
022 000 0.0000528166
022 001 0.0000793848
022 002 0.0000935591
022 003 0.0001176104
022 004 0.0000704612
022 005 0.0001991679
022 010 0.0000142800
022 011 0.0000859915
022 012 0.0577355628
022 013 0.0000494299
022 014 0.0003822294
022 020 0.0000050310
022 021 0.0730534835
022 022 0.2269672298
022 023 0.2768752330
022 030 0.0001317916
022 031 0.0001120474
022 032 0.2250545879
022 040 0.0002711377
022 041 0.0001765583
022 050 0.0004744876
022 100 0.0000823428
022 101 0.0000162906
022 102 0.0000612550
022 103 0.0000765282
022 104 0.0001581462
022 110 0.0000200382
022 111 0.0000771894
022 112 0.0000114345
022 113 0.0000552415
022 120 0.0000080211
022 121 0.0001840891
022 122 0.1341386043
022 130 0.0002437658
022 131 0.0002901635
022 140 0.0002488278
022 200 0.0000221585
022 201 0.0000623925
022 202 0.0002096853
022 203 0.0001157139
022 210 0.0000627496
022 211 0.0000144048
022 212 0.0000912635
022 220 0.0000459721
022 221 0.0001432987
022 230 0.0001015157
022 300 0.0000609091
022 301 0.0002067082
022 302 0.0001201696
022 310 0.0001574883
022 311 0.0000380894
022 320 0.0001364328
022 400 0.0000159615
022 401 0.0001118474
022 410 0.0002596668
022 500 0.0003495529
023 000 0.0092519758
023 001 0.0058273907
023 002 0.0150940947
023 003 0.0176091890
023 004 0.0102618057
023 005 0.0223622289
023 010 0.0049251201
023 011 0.0176183124
023 012 0.0187762745
023 013 0.0026046706
023 014 0.0678116574
023 020 0.0128721422
023 021 0.0047816345
023 022 0.0047543847
023 023 0.0049665123
023 030 0.0207623593
023 031 0.0060609718
023 032 0.0104120847
023 040 0.0002032470
023 041 0.0364470041
023 050 0.0011828503
023 100 0.0052560768
023 101 0.0142570713
023 102 0.0026994710
023 103 0.0321659339
023 104 0.0437648927
023 110 0.0177020801
023 111 0.0114013250
023 112 0.0347838758
023 113 0.0344636401
023 120 0.0170352339
023 121 0.0214286248
023 122 0.0359095752
023 130 0.0124361940
023 131 0.0113629374
023 140 0.0243976373
023 200 0.0112874589
023 201 0.0064922663
023 202 0.0050462368
023 203 0.0387742476
023 210 0.0035806758
023 211 0.0016548542
023 212 0.0225263377
023 220 0.0301323935
023 221 0.0298365928
023 230 0.0054059196
023 300 0.0276072568
023 301 0.0372047041
023 302 0.0420858354
023 310 0.0352197040
023 311 0.0020715223
023 320 0.0003331991
023 400 0.0081949480
023 401 0.0253439337
023 410 0.0446564175
023 500 0.0088950161
030 000 0.0000088340
030 001 0.0000466373
030 002 0.0000542222
030 003 0.0000525275
030 004 0.0001737887
030 005 0.0000521717
030 010 0.0000070028
030 011 0.0000182398
030 012 0.0000652852
030 013 0.0000715191
030 014 0.0001581282
030 020 0.0714216532
030 021 0.0000431133
030 022 0.0000199019
030 023 0.0002221175
030 030 0.3180512785
030 031 0.1713140559
030 032 0.0001099699
030 040 0.2773234593
030 041 0.0002539663
030 050 0.0002912377
030 100 0.0000112745
030 101 0.0000118660
030 102 0.0000278757
030 103 0.0001087347
030 104 0.0001863253
030 110 0.0000582806
030 111 0.0000531460
030 112 0.0000427810
030 113 0.0000969625
030 120 0.0000502541
030 121 0.0000647266
030 122 0.0000261686
030 130 0.1572232847
030 131 0.0001626520
030 140 0.0000742903
030 200 0.0000014859
030 201 0.0000225584
030 202 0.0001189768
030 203 0.0002220174
030 210 0.0000722674
030 211 0.0001350191
030 212 0.0001293507
030 220 0.0001062914
030 221 0.0000962129
030 230 0.0001496842
030 300 0.0000258172
030 301 0.0001228065
030 302 0.0001292639
030 310 0.0000851583
030 311 0.0000487761
030 320 0.0000091840
030 400 0.0001090696
030 401 0.0000205036
030 410 0.0001532699
030 500 0.0002845543
031 000 0.0000637219
031 001 0.0001146749
031 002 0.0000920871
031 003 0.0000331920
031 004 0.0003786191
031 005 0.0007656467
031 010 0.0001379981
031 011 0.0001281872
031 012 0.0000171894
031 013 0.0004095905
031 014 0.0005182898
031 020 0.0001057043
031 021 0.0692264336
031 022 0.0001654982
031 023 0.0005412240
031 030 0.0858188223
031 031 0.2260624612
031 032 0.2047854464
031 040 0.0000805693
031 041 0.2468232986
031 050 0.0008774838
031 100 0.0000501489
031 101 0.0001512414
031 102 0.0002384075
031 103 0.0000961876
031 104 0.0005743525
031 110 0.0000567335
031 111 0.0002066617
031 112 0.0002604637
031 113 0.0001799512
031 120 0.0002006422
031 121 0.0001786964
031 122 0.0001649299
031 130 0.0002882842
031 131 0.1551888335
031 140 0.0000448918
031 200 0.0000760289
031 201 0.0001131099
031 202 0.0002259749
031 203 0.0004356977
031 210 0.0001250202
031 211 0.0003503034
031 212 0.0003782640
031 220 0.0001083516
031 221 0.0001367853
031 230 0.0007818343
031 300 0.0001145690
031 301 0.0002798758
031 302 0.0001688233
031 310 0.0000366952
031 311 0.0000329824
031 320 0.0004016983
031 400 0.0003423687
031 401 0.0001383137
031 410 0.0001989250
031 500 0.0005278142
032 000 0.0062719795
032 001 0.0050442058
032 002 0.0038443763
032 003 0.0039782090
032 004 0.0382255631
032 005 0.0207029208
032 010 0.0087886736
032 011 0.0112356970
032 012 0.0175664762
032 013 0.0152199917
032 014 0.0159643379
032 020 0.0020417741
032 021 0.0101825361
032 022 0.0126904274
032 023 0.0232770708
032 030 0.0053285140
032 031 0.0333992623
032 032 0.0352102904
032 040 0.0320573086
032 041 0.0341750637
032 050 0.0028170116
032 100 0.0040679074
032 101 0.0145982794
032 102 0.0072110361
032 103 0.0253508570
032 104 0.0217210814
032 110 0.0070960482
032 111 0.0043619133
032 112 0.0029802264
032 113 0.0356792783
032 120 0.0194568654
032 121 0.0033962008
032 122 0.0163541262
032 130 0.0194658632
032 131 0.0068393757
032 140 0.0225250127
032 200 0.0086950067
032 201 0.0019775134
032 202 0.0169148011
032 203 0.0186139243
032 210 0.0043674850
032 211 0.0239722340
032 212 0.0390247858
032 220 0.0202996307
032 221 0.0270369965
032 230 0.0255935563
032 300 0.0130379904
032 301 0.0094620726
032 302 0.0132771540
032 310 0.0234400677
032 311 0.0082114386
032 320 0.0571077998
032 400 0.0335006969
032 401 0.0232129243
032 410 0.0223642099
032 500 0.0607639509
040 000 0.0001896282
040 001 0.0002229230
040 002 0.0000087182
040 003 0.0001386347
040 004 0.0000084255
040 005 0.0000592042
040 010 0.0000602938
040 011 0.0002576200
040 012 0.0000071809
040 013 0.0000950340
040 014 0.0010769499
040 020 0.0002849282
040 021 0.0001810971
040 022 0.0000779860
040 023 0.0006214749
040 030 0.0551447816
040 031 0.0004439419
040 032 0.0006727425
040 040 0.3359734983
040 041 0.1745818036
040 050 0.2692253084
040 100 0.0000228339
040 101 0.0000084959
040 102 0.0003291311
040 103 0.0006428915
040 104 0.0007141929
040 110 0.0003603749
040 111 0.0001823697
040 112 0.0005822155
040 113 0.0006049851
040 120 0.0001131548
040 121 0.0006513589
040 122 0.0000621403
040 130 0.0001177002
040 131 0.0003559157
040 140 0.1449801342
040 200 0.0002498397
040 201 0.0000559600
040 202 0.0001136419
040 203 0.0005283043
040 210 0.0001285408
040 211 0.0000780209
040 212 0.0005911777
040 220 0.0003587700
040 221 0.0007913725
040 230 0.0005620151
040 300 0.0002763133
040 301 0.0000315503
040 302 0.0006821557
040 310 0.0006935145
040 311 0.0005923996
040 320 0.0009842144
040 400 0.0008565632
040 401 0.0011135615
040 410 0.0006226870
040 500 0.0016293279
041 000 0.0042805671
041 001 0.0012727567
041 002 0.0065613844
041 003 0.0159852407
041 004 0.0066157963
041 005 0.0205777870
041 010 0.0046588976
041 011 0.0103154485
041 012 0.0068832244
041 013 0.0170527392
041 014 0.0027180319
041 020 0.0025918222
041 021 0.0008636196
041 022 0.0160567887
041 023 0.0224254757
041 030 0.0186200117
041 031 0.0329791021
041 032 0.0250267348
041 040 0.0253249002
041 041 0.0044867946
041 050 0.0219238380
041 100 0.0016062132
041 101 0.0098333984
041 102 0.0110823454
041 103 0.0297534408
041 104 0.0324002277
041 110 0.0103831235
041 111 0.0101372213
041 112 0.0145966682
041 113 0.0233326183
041 120 0.0073438733
041 121 0.0292847845
041 122 0.0090793109
041 130 0.0328842260
041 131 0.0125888366
041 140 0.0471797930
041 200 0.0162900376
041 201 0.0184129380
041 202 0.0013740850
041 203 0.0123358278
041 210 0.0030233861
041 211 0.0144980389
041 212 0.0391822303
041 220 0.0236942674
041 221 0.0126076028
041 230 0.0354416674
041 300 0.0111037296
041 301 0.0239137492
041 302 0.0428491516
041 310 0.0179209520
041 311 0.0385319681
041 320 0.0490163714
041 400 0.0197647992
041 401 0.0538166020
041 410 0.0121526246
041 500 0.0053629286
050 000 0.0052680515
050 001 0.0053274732
050 002 0.0071421080
050 003 0.0096075698
050 004 0.0184318966
050 005 0.0504361785
050 010 0.0103905276
050 011 0.0041685910
050 012 0.0071662001
050 013 0.0279383954
050 014 0.0162027975
050 020 0.0105865896
050 021 0.0011854697
050 022 0.0120069070
050 023 0.0210063590
050 030 0.0020223111
050 031 0.0060798910
050 032 0.0190565098
050 040 0.0323777756
050 041 0.0168822302
050 050 0.0525853951
050 100 0.0019070984
050 101 0.0108587057
050 102 0.0081088117
050 103 0.0100090013
050 104 0.0033047106
050 110 0.0035120208
050 111 0.0157176188
050 112 0.0275612563
050 113 0.0262022223
050 120 0.0080288575
050 121 0.0082259639
050 122 0.0273495496
050 130 0.0217619895
050 131 0.0219465082
050 140 0.0489491111
050 200 0.0148748067
050 201 0.0034734699
050 202 0.0057968295
050 203 0.0397780738
050 210 0.0072966621
050 211 0.0170293318
050 212 0.0027231540
050 220 0.0123013895
050 221 0.0216197400
050 230 0.0438839519
050 300 0.0089034635
050 301 0.0210886261
050 302 0.0072742486
050 310 0.0290793670
050 311 0.0195221168
050 320 0.0326266429
050 400 0.0358336202
050 401 0.0522467490
050 410 0.0069531372
050 500 0.0383819663
100 000 0.1110744343
100 001 0.0000008587
100 002 0.0000030808
100 003 0.0000020421
100 004 0.0000116233
100 005 0.0000418353
100 010 0.0000065096
100 011 0.0000035199
100 012 0.0000094813
100 013 0.0000124969
100 014 0.0000139450
100 020 0.0000093050
100 021 0.0000129954
100 022 0.0000126232
100 023 0.0000281970
100 030 0.0000065786
100 031 0.0000093953
100 032 0.0000083228
100 040 0.0000166653
100 041 0.0000372021
100 050 0.0000054369
100 100 0.3905552443
100 101 0.1764874468
100 102 0.0000096825
100 103 0.0000049815
100 104 0.0000253898
100 110 0.1651116932
100 111 0.0000028102
100 112 0.0000104711
100 113 0.0000242541
100 120 0.0000062647
100 121 0.0000067069
100 122 0.0000029012
100 130 0.0000090750
100 131 0.0000136040
100 140 0.0000294778
100 200 0.1561166021
100 201 0.0000104352
100 202 0.0000110912
100 203 0.0000173805
100 210 0.0000016164
100 211 0.0000121976
100 212 0.0000090950
100 220 0.0000076980
100 221 0.0000129785
100 230 0.0000054503
100 300 0.0000117662
100 301 0.0000138510
100 302 0.0000043960
100 310 0.0000001510
100 311 0.0000201048
100 320 0.0000104338
100 400 0.0000127559
100 401 0.0000318318
100 410 0.0000163425
100 500 0.0000472702
101 000 0.0000109853
101 001 0.1200232978
101 002 0.0000095077
101 003 0.0000180232
101 004 0.0000173172
101 005 0.0000053222
101 010 0.0000004124
101 011 0.0000051307
101 012 0.0000014752
101 013 0.0000228509
101 014 0.0000074529
101 020 0.0000071990
101 021 0.0000126416
101 022 0.0000070927
101 023 0.0000059167
101 030 0.0000060978
101 031 0.0000230614
101 032 0.0000031464
101 040 0.0000349831
101 041 0.0000014178
101 050 0.0000653906
101 100 0.1137615187
101 101 0.2428284033
101 102 0.2040030049
101 103 0.0000164981
101 104 0.0000164424
101 110 0.0000095855
101 111 0.1572855700
101 112 0.0000043940
101 113 0.0000322225
101 120 0.0000028200
101 121 0.0000102029
101 122 0.0000117126
101 130 0.0000094985
101 131 0.0000287907
101 140 0.0000350508
101 200 0.0000022695
101 201 0.1613370634
101 202 0.0000233818
101 203 0.0000241926
